pid,size,color,brand,rrp,mainCategory,category,subCategory,stock,releaseDate,zae,newSize,age
11810,L,rot,Nike,63.43,1,7,22,20,2017-10-01,1,L,
12818,L,gelb,Nike,63.43,1,7,22,1,2017-10-01,1,L,
13011,L,rot,Nike,63.43,1,7,22,5,2017-10-01,1,L,
13343,L,blau,Nike,63.43,1,7,22,1,2017-10-01,1,L,
15258,L,gruen,Nike,63.43,1,7,22,1,2017-10-01,1,L,
16030,L,blau,Nike,63.43,1,7,22,4,2017-10-01,1,L,
16818,L,schwarz,Nike,63.43,1,7,22,27,2017-10-01,1,L,
17901,L,blau,Nike,63.43,1,7,22,5,2017-10-01,1,L,
18480,L,blau,Nike,63.43,1,7,22,1,2017-10-01,1,L,
12209,L,rot,PUMA,63.43,1,7,22,1,2017-10-01,1,L,
20590,L,blau,PUMA,63.43,1,7,22,2,2017-10-01,1,L,
10035,L ( 152-158 ),rot,Nike,63.43,1,7,22,1,2017-10-01,1,L,
13112,L ( 152-158 ),grau,Nike,63.43,1,7,22,1,2017-10-01,1,L,
13675,L ( 152-158 ),blau,Nike,63.43,1,7,22,1,2017-10-01,1,L,
14350,L ( 152-158 ),schwarz,Nike,63.43,1,7,22,1,2017-10-01,1,L,
19478,L ( 152-158 ),blau,Nike,63.43,1,7,22,1,2017-10-01,1,L,
12531,L ( 40/42 ),schwarz,Nike,63.43,1,7,22,1,2017-10-01,1,L,
20827,L ( 40/42 ),weiss,Nike,63.43,1,7,22,1,2017-10-01,1,L,
10195,L,orange,Nike,63.43,1,7,28,1,2017-10-01,1,L,
12056,L,grau,Nike,63.43,1,7,28,4,2017-10-01,1,L,
12397,L,gruen,Nike,63.43,1,7,28,4,2017-10-01,1,L,
15148,L,gelb,Nike,63.43,1,7,28,2,2017-10-01,1,L,
18379,L,gruen,Nike,63.43,1,7,28,3,2017-10-01,1,L,
19013,L,schwarz,Nike,63.43,1,7,28,6,2017-10-01,1,L,
10061,L,schwarz,adidas,63.43,9,10,35,1,2017-10-01,1,L,
12340,L,schwarz,Nike,63.43,9,10,35,1,2017-10-06,1,L,
13135,L ( 152-158 ),schwarz,Nike,63.43,9,10,35,1,2017-10-01,1,L,
19939,L ( 40/42 ),grau,Nike,63.43,9,10,35,1,2017-10-01,1,L,
21177,L ( 40/42 ),schwarz,Nike,63.43,9,10,35,2,2017-10-01,1,L,
13518,36,rot,Nike,63.43,1,37,39,1,2017-10-01,1,L,
21054,36,schwarz,Nike,63.43,1,37,39,1,2017-10-01,1,L,
18291,L,blau,adidas,63.43,1,7,40,1,2017-10-01,1,L,
19992,L,schwarz,adidas,63.43,1,7,40,6,2017-10-01,1,L,
10340,L,schwarz,Nike,63.43,1,7,40,1,2017-10-01,1,L,
10425,L,gelb,Nike,63.43,1,7,40,2,2017-10-01,1,L,
18584,L,tuerkis,Nike,63.43,1,7,40,1,2017-10-01,1,L,
12107,L,blau,Nike,63.43,15,16,,6,2017-10-01,1,L,
17687,L,weiss,Nike,63.43,15,16,,2,2017-10-01,1,L,
18414,L,rot,Nike,63.43,15,16,,1,2017-10-01,1,L,
17019,L,schwarz,Under Armour,63.43,15,16,,13,2017-10-01,1,L,
21547,L,weiss,Under Armour,63.43,15,16,,1,2017-10-01,1,L,
19983,L,schwarz,Uhlsport,63.43,15,24,,1,2017-10-01,1,L,
21487,L,schwarz,adidas,63.43,15,33,,1,2017-10-01,1,L,
10809,L,blau,PUMA,63.43,15,33,,2,2017-10-01,1,L,
11411,L,schwarz,PUMA,63.43,15,33,,3,2017-10-01,1,L,
11966,L,rot,PUMA,63.43,15,33,,1,2017-10-01,1,L,
12319,L,weiss,PUMA,63.43,15,33,,1,2017-10-01,1,L,
19248,43 1/3,schwarz,adidas,69.78,1,2,3,6,2017-10-01,1,L,
12573,36,schwarz,Nike,69.78,1,37,3,2,2017-10-01,1,L,
12721,36,rot,Nike,69.78,1,37,3,1,2017-10-01,1,L,
16690,36,orange,Nike,69.78,1,37,3,2,2017-10-01,1,L,
17639,36,blau,Nike,69.78,1,37,3,1,2017-10-01,1,L,
19822,36,blau,Nike,69.78,1,37,3,3,2017-10-01,1,L,
20643,36,blau,Nike,69.78,1,37,3,1,2017-10-01,1,L,
21051,36,gruen,Nike,69.78,1,37,3,1,2017-10-01,1,L,
22550,36,rot,Nike,69.78,1,37,3,1,2017-10-01,1,L,
12573,"36,5",schwarz,Nike,69.78,1,37,3,2,2017-10-01,1,L,
12721,"36,5",rot,Nike,69.78,1,37,3,2,2017-10-01,1,L,
13336,"36,5",weiss,Nike,69.78,1,37,3,2,2017-10-01,1,L,
19822,"36,5",blau,Nike,69.78,1,37,3,2,2017-10-01,1,L,
11510,36,blau,Nike,69.78,1,37,5,1,2017-10-01,1,L,
12497,36,blau,Nike,69.78,1,37,5,1,2017-11-10,1,L,
13699,36,weiss,Nike,69.78,1,37,5,1,2017-10-01,1,L,
22096,36,rot,Nike,69.78,1,37,5,1,2017-10-01,1,L,
15839,"36,5",orange,Nike,69.78,1,37,5,1,2017-10-01,1,L,
22096,"36,5",rot,Nike,69.78,1,37,5,1,2017-10-01,1,L,
16265,L,schwarz,adidas,69.78,1,7,8,2,2017-10-27,1,L,
10208,36,weiss,Nike,69.78,1,37,6,1,2017-10-01,1,L,
16854,36,schwarz,Nike,69.78,1,37,6,1,2017-10-01,1,L,
20146,36,orange,Nike,69.78,1,37,6,1,2017-10-01,1,L,
10208,"36,5",weiss,Nike,69.78,1,37,6,1,2017-10-01,1,L,
17344,"36,5",blau,Nike,69.78,1,37,6,1,2017-10-01,1,L,
19261,"36,5",rot,Nike,69.78,1,37,6,1,2017-10-01,1,L,
20146,"36,5",orange,Nike,69.78,1,37,6,1,2017-10-01,1,L,
10912,L,blau,Nike,69.78,1,7,14,20,2017-10-01,1,L,
12720,L,grau,Nike,69.78,1,7,14,91,2017-10-01,1,L,
13733,L,blau,Nike,69.78,1,7,14,39,2017-10-01,1,L,
14178,L,schwarz,Nike,69.78,1,7,14,75,2017-10-01,1,L,
15070,L,blau,Nike,69.78,1,7,14,2,2017-10-01,1,L,
15279,L,rot,Nike,69.78,1,7,14,86,2017-10-01,1,L,
15891,L,blau,Nike,69.78,1,7,14,11,2017-10-01,1,L,
16877,L,schwarz,Nike,69.78,1,7,14,72,2017-10-01,1,L,
20683,L,rot,Nike,69.78,1,7,14,3,2017-10-01,1,L,
20866,L,blau,Nike,69.78,1,7,14,3,2017-10-01,1,L,
18177,L,blau,New Balance,69.78,9,10,14,1,2017-10-01,1,L,
21091,L,blau,Nike,69.78,9,10,14,1,2017-11-20,1,L,
22473,L ( 152-158 ),rosa,Nike,69.78,9,10,14,1,2017-10-01,1,L,
22570,L ( 152-158 ),grau,Nike,69.78,9,10,14,1,2017-10-01,1,L,
11049,L ( 40/42 ),schwarz,Nike,69.78,9,10,14,1,2017-10-01,1,L,
22705,L ( 40/42 ),beige,Nike,69.78,9,10,14,1,2017-10-01,1,L,
10013,L,schwarz,adidas,69.78,1,7,16,1,2017-10-27,1,L,
13986,L,blau,Nike,69.78,1,7,16,17,2017-10-01,1,L,
15172,L,blau,Nike,69.78,1,7,16,13,2017-10-01,1,L,
22463,L,schwarz,Nike,69.78,1,7,16,150,2017-10-01,1,L,
12143,L,schwarz,adidas,69.78,1,7,20,2,2017-10-01,1,L,
12270,L,blau,adidas,69.78,1,7,20,1,2017-10-01,1,L,
18161,L,blau,adidas,69.78,1,7,20,15,2017-10-01,1,L,
13203,L ( 152-158 ),schwarz,Nike,69.78,1,7,20,2,2017-10-01,1,L,
17354,L,schwarz,adidas,69.78,1,7,21,1,2017-11-07,1,L,
14753,L,blau,adidas,69.78,1,7,22,1,2017-10-01,1,L,
15565,L,grau,Jako,69.78,1,7,22,1,2017-10-01,1,L,
21317,L,rot,Nike,69.78,1,7,22,1,2017-10-01,1,L,
19626,L,schwarz,Sport2000,69.78,9,10,22,1,2017-10-13,1,L,
18881,L ( 152-158 ),grau,Nike,69.78,9,10,22,1,2017-12-08,1,L,
11653,L,schwarz,Nike,69.78,9,10,25,1,2017-10-01,1,L,
14046,L,weiss,Nike,69.78,9,10,25,1,2017-10-01,1,L,
11075,L,gruen,adidas,69.78,1,7,31,2,2017-10-01,1,L,
12645,L,blau,adidas,69.78,1,7,31,12,2017-10-01,1,L,
12683,L,schwarz,adidas,69.78,1,7,31,2,2017-10-01,1,L,
16313,L,blau,adidas,69.78,1,7,31,2,2017-10-01,1,L,
19255,L,gelb,adidas,69.78,1,7,31,1,2017-10-01,1,L,
20219,L,rot,adidas,69.78,1,7,31,23,2017-10-01,1,L,
10794,L ( 152-158 ),schwarz,Nike,69.78,1,7,31,17,2017-10-01,1,L,
13418,L ( 152-158 ),blau,Nike,69.78,1,7,31,2,2017-10-01,1,L,
15757,L ( 152-158 ),blau,Nike,69.78,1,7,31,4,2017-10-01,1,L,
17572,L ( 152-158 ),rot,Nike,69.78,1,7,31,3,2017-10-01,1,L,
14221,"40,5",schwarz,Converse,69.78,9,36,32,1,2017-10-01,1,L,
11017,40,weiss,Nike,69.78,9,37,32,1,2017-10-01,1,L,
14148,L,grau,Nike,69.78,9,10,35,4,2017-10-01,1,L,
14773,L,schwarz,Nike,69.78,9,10,35,2,2018-01-22,1,L,
19911,L,schwarz,Nike,69.78,9,10,35,1,2017-10-01,1,L,
20810,L,grau,Nike,69.78,9,10,35,1,2017-10-01,1,L,
17294,36,orange,Nike,69.78,1,37,39,1,2017-10-01,1,L,
17383,36,rot,Nike,69.78,1,37,39,1,2017-10-01,1,L,
17519,L,blau,adidas,69.78,1,7,40,2,2017-10-01,1,L,
18233,L,gelb,adidas,69.78,1,7,40,2,2017-10-01,1,L,
19507,L,pink,adidas,69.78,1,7,40,1,2017-10-01,1,L,
19529,L,schwarz,adidas,69.78,1,7,40,2,2017-10-01,1,L,
13967,L,schwarz,Nike,69.78,1,7,40,3,2017-10-01,1,L,
14754,L,lila,Nike,69.78,1,7,40,1,2017-10-01,1,L,
16009,L,tuerkis,Nike,69.78,1,7,40,1,2017-10-01,1,L,
16192,L,gelb,Nike,69.78,1,7,40,1,2017-10-01,1,L,
18707,L,weiss,Nike,69.78,15,16,,3,2017-10-01,1,L,
21496,L,schwarz,Nike,69.78,15,16,,1,2017-10-01,1,L,
14389,L,schwarz,Sport2000,69.78,15,33,,3,2017-10-01,1,L,
22102,L,schwarz,Sport2000,69.78,15,33,,3,2017-10-01,1,L,
10017,L,blau,Under Armour,69.78,15,33,,1,2017-10-01,1,L,
15523,L,grau,Under Armour,69.78,15,33,,1,2017-10-01,1,L,
16729,L,blau,Under Armour,69.78,15,33,,1,2017-10-01,1,L,
19752,L,weiss,Under Armour,69.78,15,33,,1,2017-10-01,1,L,
22288,45,weiss,Nike,76.13,1,2,3,1,2017-10-01,1,L,
16026,"44,5",gelb,Nike,76.13,1,2,3,1,2017-10-01,1,L,
22288,"44,5",weiss,Nike,76.13,1,2,3,1,2017-10-01,1,L,
10069,36,schwarz,adidas,76.13,1,37,3,3,2017-10-01,1,L,
10460,36,weiss,PUMA,76.13,1,37,3,1,2017-10-01,1,L,
10186,36 2/3,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,L,
10407,36 2/3,gold,adidas,76.13,1,37,3,2,2017-11-23,1,L,
12696,36 2/3,rot,adidas,76.13,1,37,3,1,2017-10-01,1,L,
19787,36 2/3,gelb,adidas,76.13,1,37,3,1,2017-10-01,1,L,
10069,37 1/3,schwarz,adidas,76.13,1,37,3,1,2017-10-01,1,L,
10407,37 1/3,gold,adidas,76.13,1,37,3,1,2017-11-23,1,L,
12696,37 1/3,rot,adidas,76.13,1,37,3,1,2017-10-01,1,L,
14919,37 1/3,schwarz,adidas,76.13,1,37,3,5,2017-10-01,1,L,
17237,37 1/3,blau,adidas,76.13,1,37,3,1,2017-10-01,1,L,
19787,37 1/3,gelb,adidas,76.13,1,37,3,2,2017-10-01,1,L,
16644,36 2/3,gold,adidas,76.13,1,37,5,1,2017-11-23,1,L,
15879,37 1/3,schwarz,adidas,76.13,1,37,5,1,2017-10-01,1,L,
11647,L,rot,Nike,76.13,1,7,8,1,2017-10-01,1,L,
16756,L,weiss,Nike,76.13,1,7,8,2,2017-10-01,1,L,
20237,L,schwarz,Nike,76.13,1,7,8,10,2017-10-01,1,L,
21589,36,rot,adidas,76.13,1,37,6,1,2017-10-01,1,L,
10137,37 1/3,schwarz,adidas,76.13,1,37,6,2,2017-10-01,1,L,
13422,37 1/3,schwarz,adidas,76.13,1,37,6,1,2017-10-01,1,L,
14385,37 1/3,gelb,adidas,76.13,1,37,6,1,2017-10-01,1,L,
18984,37 1/3,blau,adidas,76.13,1,37,6,1,2017-10-01,1,L,
12324,L,schwarz,adidas,76.13,1,7,14,5,2017-10-01,1,L,
13374,L,blau,adidas,76.13,1,7,14,1,2017-10-01,1,L,
14651,L,rot,adidas,76.13,1,7,14,8,2017-10-01,1,L,
16149,L,schwarz,adidas,76.13,1,7,14,1,2017-10-23,1,L,
17672,L,blau,adidas,76.13,1,7,14,1,2017-10-01,1,L,
21006,L,blau,adidas,76.13,1,7,14,1,2017-10-23,1,L,
21592,L,rot,adidas,76.13,1,7,14,1,2017-10-23,1,L,
22878,L,schwarz,adidas,76.13,1,7,14,2,2017-10-23,1,L,
11841,L,blau,Nike,76.13,9,10,14,1,2017-10-01,1,L,
15962,L,grau,Nike,76.13,9,10,14,6,2017-10-01,1,L,
10105,L ( 40/42 ),schwarz,Nike,76.13,9,10,14,1,2017-10-01,1,L,
19159,L,schwarz,Uhlsport,76.13,1,7,17,1,2017-10-01,1,L,
10158,L,schwarz,adidas,76.13,1,7,20,4,2017-10-01,1,L,
12473,L,rot,adidas,76.13,1,7,20,1,2017-10-01,1,L,
15138,L,schwarz,adidas,76.13,1,7,20,1,2017-10-01,1,L,
18621,L,schwarz,adidas,76.13,1,7,20,1,2017-10-01,1,L,
19837,L,blau,adidas,76.13,1,7,20,1,2017-10-01,1,L,
13883,L,orange,Nike,76.13,1,7,21,1,2017-10-01,1,L,
22459,L,gelb,Nike,76.13,1,7,21,3,2017-10-01,1,L,
13795,L ( 152-158 ),gelb,Nike,76.13,1,7,21,1,2017-10-01,1,L,
10414,L,schwarz,adidas,76.13,1,7,22,15,2017-10-01,1,L,
11286,L,blau,adidas,76.13,1,7,22,3,2017-10-01,1,L,
14982,L,schwarz,adidas,76.13,1,7,22,1,2017-10-01,1,L,
17797,L,schwarz,adidas,76.13,1,7,22,16,2017-10-01,1,L,
17967,L,blau,adidas,76.13,1,7,22,12,2017-10-01,1,L,
21553,L,schwarz,adidas,76.13,1,7,22,5,2017-10-01,1,L,
16494,L,schwarz,Kempa,76.13,1,7,22,1,2017-10-01,1,L,
11583,L,grau,Nike,76.13,1,7,22,19,2017-10-01,1,L,
12207,L,rot,Nike,76.13,1,7,22,3,2017-10-01,1,L,
14482,L,blau,Nike,76.13,1,7,22,5,2017-10-01,1,L,
16032,L,rot,Nike,76.13,1,7,22,1,2017-10-01,1,L,
16466,L,blau,Nike,76.13,1,7,22,2,2017-10-01,1,L,
17792,L,blau,Nike,76.13,1,7,22,1,2017-10-01,1,L,
20748,L,schwarz,Nike,76.13,1,7,22,35,2017-10-01,1,L,
15765,L,grau,PUMA,76.13,1,7,22,7,2017-10-01,1,L,
21794,L,schwarz,PUMA,76.13,1,7,22,6,2017-10-01,1,L,
17241,L,grau,Nike,76.13,9,10,22,2,2017-10-01,1,L,
19460,L,rot,Nike,76.13,9,10,22,1,2017-10-01,1,L,
20570,L,blau,Nike,76.13,9,10,22,1,2017-10-01,1,L,
20381,L ( 40/42 ),schwarz,Nike,76.13,9,10,22,1,2017-10-01,1,L,
14192,L,schwarz,PUMA,76.13,1,7,28,1,2017-10-01,1,L,
18578,40,blau,adidas,76.13,9,10,35,1,2017-10-01,1,L,
16481,L,blau,Nike,76.13,9,10,35,2,2017-12-13,1,L,
16669,L,schwarz,Nike,76.13,9,10,35,1,2017-12-13,1,L,
17088,L,grau,Nike,76.13,9,10,35,5,2017-10-01,1,L,
16885,36 2/3,gelb,adidas,76.13,1,37,39,1,2017-10-01,1,L,
13038,37 1/3,schwarz,adidas,76.13,1,37,39,1,2017-10-01,1,L,
20587,37 1/3,gold,adidas,76.13,1,37,39,1,2017-11-23,1,L,
13585,L,gelb,adidas,76.13,1,7,40,1,2017-10-01,1,L,
15841,L,schwarz,Nike,76.13,15,33,,1,2017-10-01,1,L,
17627,L ( 40/42 ),lila,Nike,76.13,15,33,,1,2017-10-01,1,L,
11452,43,blau,Nike,82.48,1,2,3,2,2017-10-01,1,L,
12230,43,schwarz,Nike,82.48,1,2,3,14,2017-10-01,1,L,
16780,43,schwarz,Nike,82.48,1,2,3,3,2017-10-01,1,L,
18236,43,rot,Nike,82.48,1,2,3,2,2017-10-01,1,L,
20187,43,schwarz,Nike,82.48,1,2,3,1,2017-10-01,1,L,
11452,44,blau,Nike,82.48,1,2,3,1,2017-10-01,1,L,
12230,44,schwarz,Nike,82.48,1,2,3,15,2017-10-01,1,L,
16780,44,schwarz,Nike,82.48,1,2,3,2,2017-10-01,1,L,
18236,44,rot,Nike,82.48,1,2,3,1,2017-10-01,1,L,
11452,45,blau,Nike,82.48,1,2,3,2,2017-10-01,1,L,
12230,45,schwarz,Nike,82.48,1,2,3,6,2017-10-01,1,L,
16780,45,schwarz,Nike,82.48,1,2,3,6,2017-10-01,1,L,
18236,45,rot,Nike,82.48,1,2,3,2,2017-10-01,1,L,
11452,"44,5",blau,Nike,82.48,1,2,3,1,2017-10-01,1,L,
12230,"44,5",schwarz,Nike,82.48,1,2,3,10,2017-10-01,1,L,
18236,"44,5",rot,Nike,82.48,1,2,3,1,2017-10-01,1,L,
12603,36,weiss,adidas,82.48,1,37,3,1,2017-10-01,1,L,
17492,36,schwarz,adidas,82.48,1,37,3,2,2017-11-15,1,L,
17492,36 2/3,schwarz,adidas,82.48,1,37,3,1,2017-11-15,1,L,
14420,37 1/3,schwarz,adidas,82.48,1,37,3,1,2017-11-20,1,L,
17492,37 1/3,schwarz,adidas,82.48,1,37,3,4,2017-11-15,1,L,
11689,43,rot,Nike,82.48,1,2,4,3,2017-10-01,1,L,
19067,43,schwarz,Nike,82.48,1,2,4,1,2017-10-01,1,L,
11689,44,rot,Nike,82.48,1,2,4,2,2017-10-01,1,L,
11689,45,rot,Nike,82.48,1,2,4,1,2017-10-01,1,L,
11689,"44,5",rot,Nike,82.48,1,2,4,1,2017-10-01,1,L,
15088,43,blau,Nike,82.48,1,2,5,1,2017-10-01,1,L,
15752,43,schwarz,Nike,82.48,1,2,5,2,2017-10-01,1,L,
17798,43,rot,Nike,82.48,1,2,5,2,2017-10-01,1,L,
15752,44,schwarz,Nike,82.48,1,2,5,1,2017-10-01,1,L,
15752,45,schwarz,Nike,82.48,1,2,5,2,2017-10-01,1,L,
17798,45,rot,Nike,82.48,1,2,5,1,2017-10-01,1,L,
15752,"44,5",schwarz,Nike,82.48,1,2,5,1,2017-10-01,1,L,
16761,36,schwarz,adidas,82.48,1,37,5,1,2017-11-16,1,L,
19999,36,schwarz,adidas,82.48,1,37,5,1,2017-11-23,1,L,
16761,36 2/3,schwarz,adidas,82.48,1,37,5,1,2017-11-16,1,L,
14427,43,schwarz,Nike,82.48,1,2,6,1,2017-10-01,1,L,
21248,43,blau,Nike,82.48,1,2,6,1,2017-10-01,1,L,
22613,43,schwarz,Nike,82.48,1,2,6,1,2017-10-01,1,L,
21248,44,blau,Nike,82.48,1,2,6,1,2017-10-01,1,L,
22490,44,schwarz,Nike,82.48,1,2,6,1,2018-01-24,1,L,
22613,44,schwarz,Nike,82.48,1,2,6,1,2017-10-01,1,L,
21248,45,blau,Nike,82.48,1,2,6,1,2017-10-01,1,L,
22490,45,schwarz,Nike,82.48,1,2,6,4,2018-01-24,1,L,
22613,45,schwarz,Nike,82.48,1,2,6,4,2017-10-01,1,L,
13410,"44,5",rot,Nike,82.48,1,2,6,1,2017-10-01,1,L,
21248,"44,5",blau,Nike,82.48,1,2,6,1,2017-10-01,1,L,
22490,"44,5",schwarz,Nike,82.48,1,2,6,5,2018-01-24,1,L,
22613,"44,5",schwarz,Nike,82.48,1,2,6,1,2017-10-01,1,L,
10408,36,schwarz,adidas,82.48,1,37,6,1,2017-11-16,1,L,
10408,37 1/3,schwarz,adidas,82.48,1,37,6,2,2017-11-16,1,L,
21720,37 1/3,weiss,adidas,82.48,1,37,6,1,2017-10-01,1,L,
21795,37 1/3,schwarz,adidas,82.48,1,37,6,1,2017-10-01,1,L,
12463,L,rot,adidas,82.48,1,7,14,1,2017-10-01,1,L,
13058,L,blau,adidas,82.48,1,7,14,1,2017-10-01,1,L,
16132,L,schwarz,adidas,82.48,1,7,14,2,2017-10-01,1,L,
22417,L/T,schwarz,adidas,82.48,1,7,14,2,2017-10-01,1,L,
10233,L,grau,adidas,82.48,9,10,14,1,2017-10-01,1,L,
16689,L,schwarz,adidas,82.48,9,10,14,4,2017-11-15,1,L,
19860,L,grau,adidas,82.48,9,10,14,1,2017-10-01,1,L,
20408,L,grau,adidas,82.48,9,10,14,1,2017-10-01,1,L,
22780,L,schwarz,adidas,82.48,9,10,14,1,2017-10-01,1,L,
12259,L,schwarz,Nike,82.48,9,10,14,1,2017-11-10,1,L,
16251,L,grau,Nike,82.48,9,10,14,1,2017-10-01,1,L,
19396,L,grau,Nike,82.48,9,10,14,2,2017-12-15,1,L,
20583,L,grau,Nike,82.48,9,10,14,1,2017-11-10,1,L,
21542,L,grau,Nike,82.48,9,10,14,1,2017-10-01,1,L,
15312,L ( 40/42 ),grau,Nike,82.48,9,10,14,1,2017-10-01,1,L,
10046,L,orange,Nike,82.48,1,7,21,5,2017-10-01,1,L,
19368,L,gelb,Nike,82.48,1,7,21,4,2017-10-01,1,L,
22535,L,gruen,Nike,82.48,1,7,21,2,2017-10-01,1,L,
14087,L,weiss,Erima,82.48,1,7,22,1,2017-10-01,1,L,
11340,L,schwarz,Jako,82.48,1,7,22,1,2017-10-01,1,L,
11205,L,schwarz,Nike,82.48,1,7,22,10,2017-10-01,1,L,
15220,L,schwarz,Nike,82.48,1,7,22,2,2017-10-01,1,L,
15727,L,blau,Nike,82.48,1,7,22,1,2017-10-01,1,L,
17219,L,rot,Nike,82.48,1,7,22,1,2017-10-01,1,L,
22085,L,blau,Nike,82.48,1,7,22,2,2017-10-01,1,L,
11802,L,orange,Nike,82.48,9,10,22,2,2017-10-01,1,L,
22325,L,grau,Nike,82.48,9,10,22,1,2017-10-01,1,L,
22327,L,schwarz,Nike,82.48,9,10,22,1,2017-10-01,1,L,
13284,L,schwarz,Nike,82.48,1,7,31,68,2017-10-01,1,L,
14261,L,blau,Nike,82.48,1,7,31,7,2017-10-01,1,L,
14815,L,gruen,Nike,82.48,1,7,31,2,2017-10-01,1,L,
15049,L,gelb,Nike,82.48,1,7,31,3,2017-10-01,1,L,
15141,L,rot,Nike,82.48,1,7,31,5,2017-10-01,1,L,
21858,L,blau,Nike,82.48,1,7,31,11,2017-10-01,1,L,
14803,L ( 152-158 ),schwarz,Nike,82.48,1,7,31,1,2017-10-01,1,L,
18939,L ( 152-158 ),blau,Nike,82.48,1,7,31,1,2017-10-01,1,L,
14749,43,schwarz,Converse,82.48,9,18,32,1,2017-10-01,1,L,
14923,43,weiss,Converse,82.48,9,18,32,2,2017-10-01,1,L,
15775,43,schwarz,Converse,82.48,9,18,32,2,2017-10-01,1,L,
11663,43,weiss,Reebok,82.48,9,18,32,1,2017-10-01,1,L,
14923,44,weiss,Converse,82.48,9,18,32,1,2017-10-01,1,L,
11663,44,weiss,Reebok,82.48,9,18,32,1,2017-10-01,1,L,
14749,45,schwarz,Converse,82.48,9,18,32,1,2017-10-01,1,L,
14923,45,weiss,Converse,82.48,9,18,32,1,2017-10-01,1,L,
11383,45,grau,Nike,82.48,9,18,32,1,2017-10-01,1,L,
10351,41,schwarz,Reebok,82.48,9,36,32,1,2017-10-01,1,L,
18407,"39,5",rosa,Converse,82.48,9,36,32,2,2017-10-01,1,L,
19907,39,weiss,Nike,82.48,9,37,32,1,2017-10-01,1,L,
20945,39,pink,Nike,82.48,9,37,32,1,2017-10-01,1,L,
20945,40,pink,Nike,82.48,9,37,32,1,2017-10-01,1,L,
15655,"38,5",blau,Nike,82.48,9,37,32,1,2017-10-01,1,L,
19569,L,schwarz,adidas,82.48,9,10,35,1,2017-10-01,1,L,
13137,L ( 40/42 ),weiss,Nike,82.48,9,10,35,1,2017-10-01,1,L,
20921,L ( 40/42 ),schwarz,Nike,82.48,9,10,35,2,2017-10-01,1,L,
15635,43,rot,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17136,43,schwarz,Nike,82.48,1,2,39,2,2017-10-01,1,L,
17141,43,blau,Nike,82.48,1,2,39,1,2017-10-01,1,L,
15635,44,rot,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17136,44,schwarz,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17141,44,blau,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17921,44,schwarz,Nike,82.48,1,2,39,1,2017-10-01,1,L,
15635,45,rot,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17136,45,schwarz,Nike,82.48,1,2,39,2,2017-10-01,1,L,
15635,"44,5",rot,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17136,"44,5",schwarz,Nike,82.48,1,2,39,2,2017-10-01,1,L,
17141,"44,5",blau,Nike,82.48,1,2,39,1,2017-10-01,1,L,
17581,36,schwarz,adidas,82.48,1,37,39,1,2017-11-15,1,L,
17581,36 2/3,schwarz,adidas,82.48,1,37,39,1,2017-11-15,1,L,
21740,36 2/3,schwarz,adidas,82.48,1,37,39,1,2017-11-22,1,L,
17581,37 1/3,schwarz,adidas,82.48,1,37,39,2,2017-11-15,1,L,
13920,L,schwarz,Nike,82.48,15,16,,1,2017-10-01,1,L,
16000,L,grau,Nike,82.48,15,16,,1,2017-10-01,1,L,
22248,L,rot,Nike,82.48,15,16,,2,2017-10-01,1,L,
17077,43,weiss,Nike,88.83,1,2,3,1,2017-10-01,1,L,
21391,43,blau,Nike,88.83,1,2,3,2,2017-10-01,1,L,
21453,43,schwarz,Nike,88.83,1,2,3,3,2017-10-01,1,L,
12460,43,gruen,Under Armour,88.83,1,2,3,1,2017-10-01,1,L,
13822,43,schwarz,Under Armour,88.83,1,2,3,1,2017-10-01,1,L,
20485,43,weiss,Under Armour,88.83,1,2,3,1,2017-10-01,1,L,
14822,44,weiss,adidas,88.83,1,2,3,4,2017-11-23,1,L,
15381,44,schwarz,adidas,88.83,1,2,3,1,2017-10-01,1,L,
21391,44,blau,Nike,88.83,1,2,3,1,2017-10-01,1,L,
21453,44,schwarz,Nike,88.83,1,2,3,1,2017-10-01,1,L,
20704,44,gelb,PUMA,88.83,1,2,3,1,2017-10-01,1,L,
21391,45,blau,Nike,88.83,1,2,3,1,2017-10-01,1,L,
21453,45,schwarz,Nike,88.83,1,2,3,1,2017-10-01,1,L,
20704,45,gelb,PUMA,88.83,1,2,3,1,2017-10-01,1,L,
14822,43 1/3,weiss,adidas,88.83,1,2,3,2,2017-11-23,1,L,
15381,43 1/3,schwarz,adidas,88.83,1,2,3,1,2017-10-01,1,L,
20540,43 1/3,schwarz,adidas,88.83,1,2,3,1,2017-10-01,1,L,
14822,44 2/3,weiss,adidas,88.83,1,2,3,3,2017-11-23,1,L,
15381,44 2/3,schwarz,adidas,88.83,1,2,3,1,2017-10-01,1,L,
20540,44 2/3,schwarz,adidas,88.83,1,2,3,1,2017-10-01,1,L,
13190,"44,5",orange,Nike,88.83,1,2,3,1,2017-10-01,1,L,
21453,"44,5",schwarz,Nike,88.83,1,2,3,1,2017-10-01,1,L,
